순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
223,카페 뤼미에르,2005.10.20,"44,105,500",0.0%,"6,618",2,285,일본,일본,(주)동숭아트센터
224,시티 오브 갓,2005.11.4,"42,720,000",0.0%,"6,235",7,263,미국,미국,프리비젼엔터테인먼트
225,별별 이야기,2005.9.23,"33,471,500",0.0%,"5,878",11,510,한국,한국,"영화사청어람(주),아트플러스시네마네트워크"
226,여고생 시집가기,2004.12.23,"33,573,500",0.0%,"5,587",8,248,한국,한국,무비즈엔터테인먼트㈜
227,어떤 나라,2005.8.26,"36,158,000",0.0%,"5,539",3,196,영국,영국,(주)동숭아트센터
228,2005년 미장센 단편영화제,2005.6.23,"15,459,500",0.0%,"4,949",3,61,,,
229,서스펙트 제로,2005.3.17,"28,196,000",0.0%,"4,918",12,463,미국,미국,소니픽쳐스릴리징코리아
230,SICAF2005 서울국제만화애니페스티벌(0811-0816),,"21,759,000",0.0%,"4,787",4,113,,,
231,철수♡영희,2005.1.7,"27,249,000",0.0%,"4,465",12,392,한국,한국,스폰지
232,"라스트 라이프, 라스트 러브",2005.9.2,"29,545,500",0.0%,"4,443",2,202,태국,"태국,일본",(주)영화랑
233,실비아,2005.4.15,"29,280,000",0.0%,"4,372",9,286,영국,영국,(주)동숭아트센터
234,2005칸국제광고제 수상작 필름페스티벌,2005.10.29,"29,712,500",0.0%,"4,273",1,42,,,
235,서울애니마떼끄 최강애니전,,"13,053,000",0.0%,"4,226",1,33,,,
236,리플리스 게임,2005.10.7,"28,005,500",0.0%,"4,059",4,223,이탈리아,이탈리아,스폰지
237,빅 화이트,2005.12.29,"24,643,500",0.0%,"3,731",36,314,미국,미국,씨제이엔터테인먼트
238,빨간 구두,2005.10.14,"25,175,000",0.0%,"3,712",7,350,이탈리아,이탈리아,(주)아펙스 엔터테인먼트
239,엘프,2004.12.15,"15,658,500",0.0%,"3,687",4,136,미국,미국,이십세기폭스코리아(주)
240,제5회프랑스영화제 15편(2005.5.25_6.12),2005.5.26,"18,983,500",0.0%,"3,617",2,115,프랑스,프랑스,
241,추방된 사람들,2005.5.20,"23,167,500",0.0%,"3,592",4,297,프랑스,프랑스,판씨네마(주)
242,초승달과 밤배,2005.8.25,"21,177,000",0.0%,"3,518",6,300,한국,한국,엔넷커뮤니케이션(주)
243,모래와 안개의 집,2005.4.29,"22,249,000",0.0%,"3,404",26,473,미국,미국,미디어라인코리아
244,깃,2005.1.14,"18,208,500",0.0%,"3,060",7,283,한국,한국,주식회사 루믹스미디어
245,터치 오브 스파이스,2005.11.25,"21,043,000",0.0%,"3,040",2,96,그리스,그리스,프리비젼엔터테인먼트
246,루시아,2005.9.2,"20,551,000",0.0%,"3,020",3,153,프랑스,프랑스,스폰지
247,텐 미니츠 - 첼로,2005.1.28,"19,039,000",0.0%,"2,857",1,60,영국,영국,스폰지
248,부에나 비스타 소셜 클럽,2001.3.1,"19,034,500",0.0%,"2,759",1,69,독일,독일,오드
249,서울독립영화제2005,2005.12.9,"10,139,500",0.0%,"2,718",3,76,,,
250,피오릴레,2005.8.19,"18,039,000",0.0%,"2,629",1,66,프랑스,프랑스,㈜영화사 백두대간
251,2005 [통합]단편영화,,"13,537,500",0.0%,"2,622",4,170,기타,기타,
252,한길수,2005.9.23,"15,238,000",0.0%,"2,534",27,499,한국,한국,미디어라인코리아
253,다섯은 너무 많아,2005.11.25,"13,993,500",0.0%,"2,521",6,263,한국,한국,"(사)한국독립영화협회,아트플러스시네마네트워크"
254,빙 줄리아,2005.10.27,"15,952,000",0.0%,"2,491",5,224,헝가리,헝가리,(주)쇼타임
255,마더,2005.6.24,"15,348,000",0.0%,"2,266",1,173,영국,영국,(주)동숭아트센터
256,에쥬케이터,2005.5.6,"14,741,000",0.0%,"2,232",6,214,독일,독일,스폰지
257,노트북,2004.11.26,"13,430,000",0.0%,"2,152",3,98,미국,미국,씨제이엔터테인먼트
258,나는 할렐루야 아줌마였다,1982.10.21,"10,714,000",0.0%,"2,103",1,279,한국,한국,씨네마오병이어(주)
259,로렌조의 밤,2005.8.19,"14,118,500",0.0%,"2,020",1,58,이탈리아,이탈리아,㈜영화사 백두대간
260,가능한 변화들,2005.3.18,"13,703,500",0.0%,"2,011",6,163,한국,한국,(주)무비넷
261,과거가 없는 남자,2005.10.14,"12,824,500",0.0%,"1,967",1,175,핀란드,핀란드,(주)영화랑
262,거칠마루,2005.9.15,"11,599,000",0.0%,"1,886",7,299,한국,한국,"(주)스폰지이엔티,스폰지,아트플러스시네마네트워크"
263,바이브레이터,2005.3.4,"11,817,500",0.0%,"1,750",1,82,일본,일본,스폰지
264,"독일, 창백한 어머니",2005.2.18,"11,985,000",0.0%,"1,730",1,81,독일,독일,㈜영화사 백두대간
265,천리마 축구단,2005.8.26,"11,099,500",0.0%,"1,671",1,75,영국,영국,(주)동숭아트센터
266,사울과 다윗,2005.7.16,"6,610,000",0.0%,"1,652",1,222,이탈리아,"이탈리아,스페인",씨네마오병이어(주)
267,아이들이 사는 성,,"3,794,000",0.0%,"1,651",1,44,한국,한국,
268,싸움의 기술,2006.1.5,"11,856,000",0.0%,"1,597",5,11,한국,한국,씨제이엔터테인먼트
269,스노우 워커,2005.2.25,"9,696,500",0.0%,"1,556",4,143,캐나다,캐나다,필름뱅크(주)
270,영원과 하루,2004.11.17,"10,757,000",0.0%,"1,539",1,42,그리스,"그리스,프랑스,이탈리아",㈜영화사 백두대간
271,미안해,2005.5.5,"8,689,500",0.0%,"1,423",1,94,일본,일본,㈜인디스토리
272,망치,2004.8.6,"4,937,000",0.0%,"1,395",2,135,한국,한국,스폰지
273,활,2005.5.12,"9,480,500",0.0%,"1,382",1,101,한국,한국,
274,레이어 케이크,2005.9.16,"9,532,000",0.0%,"1,377",1,52,영국,영국,소니픽쳐스릴리징코리아
275,나이트 워치,2005.12.8,"8,998,500",0.0%,"1,364",6,116,러시아,러시아,이십세기폭스필름코퍼레이션
276,안개속의 풍경,1996.9.21,"8,936,000",0.0%,"1,308",1,34,그리스,"그리스,이탈리아,프랑스",
277,나는 나를 파괴할 권리가 있다,2005.4.15,"7,809,000",0.0%,"1,201",17,340,한국,한국,무비즈엔터테인먼트㈜
278,마이 제너레이션,2004.12.3,"5,759,000",0.0%,"1,175",2,85,한국,한국,아트플러스시네마네트워크
279,내 미국 삼촌,2005.12.23,"8,048,500",0.0%,"1,167",1,30,프랑스,프랑스,㈜영화사 백두대간
280,사랑은 타이밍,2005.11.3,"7,445,500",0.0%,"1,151",1,118,프랑스,프랑스,미디어필름인터내셔날(주)
281,불안,2005.6.10,"7,281,000",0.0%,"1,107",1,174,포르투갈,"포르투갈,프랑스",(주)이모션픽처스
282,노 맨스 랜드,2004.12.3,"7,423,500",0.0%,"1,092",2,27,프랑스,프랑스,㈜영화사 백두대간
283,신암행어사,2004.11.26,"3,713,000",0.0%,"1,088",1,67,한국,"한국,일본",(주)시네마서비스
284,스파이더,2005.3.11,"7,262,500",0.0%,"1,082",1,83,캐나다,캐나다,(주)동숭아트센터
285,즐거운 경찰,2005.7.15,"7,250,000",0.0%,"1,046",1,8,미국,미국,소니픽쳐스릴리징코리아
286,카트 레이서,2005.4.29,"5,747,000",0.0%,"1,035",14,184,독일,독일,(주)다음미디어
287,날으는 돼지 - 해적 마테오,2004.7.24,"5,383,000",0.0%,"1,029",2,40,한국,한국,에이아이씨코리아(AIC KOREA)
288,인투 더 썬,2005.5.20,"7,090,000",0.0%,"1,013",1,6,미국,미국,소니픽쳐스릴리징코리아
289,엘리시움,2003.8.15,"2,720,000",0.0%,987,1,45,한국,한국,아우라엔터테인먼트
290,목두기 비디오,2005.7.15,"6,735,500",0.0%,984,1,75,한국,한국,(주)동숭아트센터
291,2005 캐나다 NFB 신작초청전,,"3,122,000",0.0%,978,1,43,미국,미국,
292,드랙퀸 가무단,2005.7.8,"4,887,500",0.0%,977,3,81,대만,대만,씨제이엔터테인먼트
293,황야의 마니투,2005.10.28,"6,747,500",0.0%,973,2,47,독일,독일,㈜영화사 백두대간
294,맥덜,2004.9.3,"2,436,000",0.0%,917,1,60,홍콩,홍콩,(주)스폰지이엔티
295,모터사이클 다이어리,2004.11.12,"4,228,500",0.0%,911,1,8,영국,영국,UIP코리아
296,도쿄 데카당스,2005.12.2,"6,244,500",0.0%,896,1,39,일본,일본,㈜영화사 백두대간
297,나쁜 교육,2004.9.17,"3,510,500",0.0%,765,1,7,스페인,스페인,(주)스폰지이엔티
297,세계의 욕망 : 디지털 삼인삼색 2005,,"5,118,500",0.0%,765,3,151,한국,한국,
299,클리어링,2005.1.7,"5,236,000",0.0%,752,3,50,독일,"독일,미국",이십세기폭스필름코퍼레이션
300,영화소년 샤오핑,2005.11.18,"5,090,000",0.0%,747,3,133,중국,중국,D필름
301,동백꽃,2005.9.16,"4,748,500",0.0%,743,4,87,한국,한국,㈜인디스토리
302,5월의 구름,2005.4.28,"4,528,000",0.0%,741,1,179,터키,터키,(주)문필름코리아
303,우작,2004.11.5,"4,562,000",0.0%,737,1,160,터키,터키,(주)문필름코리아
304,미치고 싶을 때,2004.11.12,"3,389,500",0.0%,722,2,41,독일,독일,제이에스필름
305,엘리펀트,2004.8.27,"3,118,500",0.0%,678,1,49,미국,미국,(주)동숭아트센터
306,퍼햅스 러브,2006.1.5,"4,739,000",0.0%,677,3,4,홍콩,홍콩,쇼이스트(주)
307,"안녕, 사요나라",2005.11.25,"4,202,000",0.0%,675,4,73,한국,"한국,일본","아트플러스시네마네트워크,(사)한국독립영화협회"
308,여선생 VS 여제자,2004.11.17,"3,791,000",0.0%,663,2,67,한국,한국,씨제이엔터테인먼트
309,텐 미니츠 트럼펫,2002.11.8,"3,809,000",0.0%,661,1,19,독일,"독일,영국,미국",(주)스폰지이엔티
310,바람이 우리를 데려다 주리라,2002.11.22,"4,224,000",0.0%,615,1,19,이란,이란,㈜영화사 백두대간
311,나비효과,2004.11.12,"3,972,500",0.0%,612,1,14,미국,미국,(주)쇼박스
312,클린,2004.11.26,"2,789,000",0.0%,601,1,20,프랑스,프랑스,(주)스폰지이엔티
313,섹스와 철학,2005.12.9,"3,929,000",0.0%,578,1,81,프랑스,"프랑스,이란",(주)유레카픽쳐스
314,비브르 사 비,1997.5.3,"3,843,000",0.0%,549,1,15,프랑스,프랑스,㈜영화사 백두대간
315,더 블루스-소울 오브 맨,2004.5.14,"2,273,500",0.0%,515,2,26,독일,독일,(주)스폰지이엔티
316,옹박 - 무에타이의 후예,2004.5.26,"3,109,000",0.0%,506,1,18,태국,태국,(주)쇼박스
317,밝은 미래,2004.4.23,"2,129,500",0.0%,498,1,6,일본,일본,㈜미로비젼
318,21 그램,2004.10.23,"2,175,500",0.0%,483,1,6,미국,미국,(주)영화사한결
319,송환,2004.3.19,"2,192,000",0.0%,482,1,6,한국,한국,㈜인디스토리
320,취한 말들을 위한 시간,2004.7.30,"3,115,000",0.0%,476,1,16,이란,이란,㈜영화사 백두대간
321,대결,2005.7.8,"2,390,500",0.0%,472,3,31,이란,이란,씨제이엔터테인먼트
322,갇힌 여인,2005.12.23,"3,172,000",0.0%,466,1,44,프랑스,"프랑스,벨기에",(주)이모션픽처스
323,아름다운 세탁기,2005.7.8,"2,318,000",0.0%,460,2,19,말레이지아,말레이지아,씨제이엔터테인먼트
324,신주쿠 여고생 납치사건(완전한 사육),2005.10.14,"3,168,000",0.0%,452,2,39,일본,일본,프리비젼엔터테인먼트
325,알게 될거야,2004.2.13,"1,964,000",0.0%,451,1,11,프랑스,"프랑스,이탈리아,독일",(주)스폰지이엔티
326,사냥꾼,2005.7.8,"2,242,000",0.0%,446,3,22,영국,"영국,프랑스,스웨덴,일본",씨제이엔터테인먼트
327,불안은 영혼을 잠식한다,1997.11.22,"3,052,000",0.0%,436,1,4,독일,독일,
328,20 30 40,2004.10.22,"1,864,000",0.0%,425,1,6,대만,대만,한국소니픽쳐스릴리징브에나비스타영화㈜
329,슈퍼 사이즈 미,2004.11.12,"1,747,500",0.0%,420,1,3,미국,미국,(주)스튜디오이쩜영
330,구름의 남쪽,2005.7.8,"2,074,500",0.0%,411,2,18,중국,중국,씨제이엔터테인먼트
331,센과 치히로의 행방불명,2002.6.27,"1,651,000",0.0%,410,2,32,일본,일본,씨네그루(주)다우기술
332,헤드윅,2002.8.9,"2,742,000",0.0%,394,1,12,미국,미국,㈜씨네월드
333,귀여워,2004.11.26,"1,689,500",0.0%,392,1,8,한국,한국,(주)튜브엔터테인먼트
334,큐어,,"2,248,000",0.0%,388,1,39,일본,일본,
335,체리 향기,1998.1.1,"2,629,500",0.0%,376,1,12,프랑스,"프랑스,이란",㈜영화사 백두대간
336,프락치,2005.5.20,"2,649,500",0.0%,372,2,52,한국,한국,씨제이엔터테인먼트
337,고양이의 보은,2003.8.8,"1,446,000",0.0%,360,2,10,일본,일본,씨제이엔터테인먼트
338,"눈 오는 날의 왈츠(1992,러시아)",1999.2.6,"2,488,000",0.0%,359,1,4,러시아,"러시아,프랑스,영국",
339,굿 우먼,2005.12.8,"2,132,500",0.0%,345,1,27,미국,"미국,스페인,룩셈부르크,영국",(주)액티버스엔터테인먼트
340,마태복음,2005.9.1,"1,727,000",0.0%,344,1,37,이탈리아,이탈리아,씨네마오병이어(주)
341,섹스 마네킹,2005.7.15,"1,984,000",0.0%,340,1,68,미국,미국,미디어소프트
342,더 로드,2005.9.1,"2,274,000",0.0%,338,1,53,미국,미국,미디어필름인터내셔날(주)
343,투엘디케이,2005.5.13,"2,247,500",0.0%,330,1,26,일본,일본,(주)아펙스 엔터테인먼트
344,버터플라이,2009.1.15,"1,451,000",0.0%,319,1,16,프랑스,프랑스,"프리비젼엔터테인먼트,퍼스트런피쳐"
345,쥴 앤 짐,1997.1.4,"2,182,500",0.0%,312,1,6,프랑스,프랑스,㈜영화사 백두대간
346,웨일 라이더,2004.10.8,"1,303,500",0.0%,304,1,7,뉴질랜드,뉴질랜드,무비즈엔터테인먼트㈜
347,회로,2005-10-00,"1,736,000",0.0%,302,1,52,일본,일본,
348,리컨스트럭션,2005.1.20,"2,071,500",0.0%,296,1,4,덴마크,덴마크,㈜영화사 백두대간
349,그녀에게,2003.4.18,"2,030,000",0.0%,292,1,4,스페인,스페인,"판씨네마(주),㈜미로비젼"
350,복수는 나의 것,2002.3.28,"1,976,000",0.0%,284,2,24,한국,한국,씨제이엔터테인먼트
351,애니광 구출! 상영작전(서울 중앙시네마 기획전),,"1,097,000",0.0%,282,1,46,,,
352,나에게 유일한,2004.8.6,"1,223,500",0.0%,277,1,3,이탈리아,이탈리아,(주)동숭아트센터
353,당시,2005.5.20,"1,764,000",0.0%,263,1,65,한국,한국,(주)두엔터테인먼트
354,진주 귀걸이를 한 소녀,2004.9.3,"1,809,500",0.0%,262,1,3,영국,영국,필름뱅크(주)
355,랜드 오브 플렌티,2005.9.16,"1,547,500",0.0%,257,1,22,독일,독일,스폰지
356,빛나는 거짓,2005.9.16,"1,701,000",0.0%,251,1,51,한국,한국,㈜인디스토리
357,성냥공장 소녀,2001.4.28,"1,735,000",0.0%,248,1,5,핀란드,핀란드,
358,아임 낫 스케어드,2004.8.6,"1,055,500",0.0%,232,1,2,스페인,스페인,(주)씨네진
359,투 브라더스,2006.1.20,"2,126,000",0.0%,228,1,2,프랑스,"프랑스,영국",씨제이엔터테인먼트
360,막달레나 시스터즈,2004.5.7,"1,524,000",0.0%,224,1,4,잉글랜드,잉글랜드,(주)인피니티엔터테인먼트
361,[통합]영화패키지상영,,"2,122,000",0.0%,217,2,7,,,
362,포켓몬스터 2 - 루기아의 탄생,2001.8.11,"858,000",0.0%,213,1,6,일본,일본,
363,발칙한 미망인,,"3,665,000",0.0%,211,1,41,한국,한국,
363,소녀,2005.7.8,"1,423,000",0.0%,211,1,36,일본,일본,(주)액티버스엔터테인먼트
365,올리버 트위스트,2005.12.29,"1,376,000",0.0%,204,1,15,체코,체코,(주)시네마서비스
366,자연의 아이들,1996.10.19,"1,392,500",0.0%,199,1,4,아이슬란드,아이슬란드,
367,빈집,2004.10.15,"920,000",0.0%,196,1,10,한국,한국,영화사청어람(주)
368,이노센스,2004.10.8,"879,500",0.0%,195,1,3,일본,일본,(주)시네마서비스
369,라스트 씬,2005.11.3,"1,164,000",0.0%,170,1,24,일본,일본,스폰지
370,비포 선셋,2004.10.22,"1,014,000",0.0%,169,1,34,미국,미국,"THE 픽쳐스,워너브러더스 코리아(주)"
371,아들,2004.2.20,"701,500",0.0%,168,1,2,프랑스,"프랑스,벨기에",(주)동숭아트센터
372,천상의 소녀,2006.2.2,"748,500",0.0%,162,1,17,아프카니스탄,"아프카니스탄,아일랜드,일본",(주)영화랑
373,올드보이,2003.11.21,"1,061,500",0.0%,158,2,24,한국,한국,"쇼이스트(주),씨제이이앤엠(주)"
374,빠드레 빠드로네,1997.6.21,"1,042,000",0.0%,153,1,3,이탈리아,이탈리아,
375,쿼바디스 도미네,2004.12.10,"861,000",0.0%,146,1,27,폴란드,폴란드,신한영화(주)
376,천공의 성 라퓨타,2004.4.30,"568,000",0.0%,142,1,13,일본,일본,대원미디어(주)
377,당신이 그녀라면,2006.1.12,"907,000",0.0%,132,1,1,미국,미국,이십세기폭스코리아(주)
378,돌려차기,2004.7.23,"478,500",0.0%,106,1,3,한국,한국,(주)시네마서비스
379,피크닉,2005.6.23,"498,000",0.0%,100,1,13,일본,일본,(주)튜브엔터테인먼트
379,크로커다일 던디 3,2005.1.14,"650,000",0.0%,100,1,1,미국,미국,
381,나그네와 마술사,2006.4.28,"437,000",0.0%,98,1,16,부탄,"부탄,호주",판씨네마(주)
382,소녀 검객 아즈미 대혈전 2,2005.4.29,"646,500",0.0%,96,1,14,일본,일본,스폰지
383,캐산,2005.7.7,"540,000",0.0%,86,2,23,일본,일본,무비센트
384,역전에 산다,2003.6.13,"643,500",0.0%,85,1,5,한국,한국,(주)시네마서비스
385,태극기 휘날리며,2004.2.5,"249,000",0.0%,75,1,1,한국,한국,(주)쇼박스
386,이지라이더,1999.4.3,"384,000",0.0%,71,1,1,미국,미국,
387,강령,2004.4.23,"257,500",0.0%,70,1,2,일본,일본,㈜미로비젼
388,아라가미,2005.5.13,"452,500",0.0%,69,1,17,일본,일본,(주)아펙스 엔터테인먼트
389,스팽글리쉬,2005.4.22,"465,000",0.0%,67,1,9,미국,미국,소니픽쳐스릴리징코리아
389,클래식,2003.1.30,"220,000",0.0%,67,1,1,한국,한국,(주)시네마서비스
389,언두,2005.6.23,"332,000",0.0%,67,1,13,일본,일본,
392,사우스 스트리트의 소매치기,2005.7.7,"328,000",0.0%,65,1,1,미국,미국,
393,발레 교습소,2004.12.3,"276,500",0.0%,55,1,23,한국,한국,씨제이엔터테인먼트
394,더 블루스: 피아노 블루스,2011.12.1,"263,000",0.0%,53,1,12,미국,미국,
395,건크레이지,,"248,000",0.0%,48,1,1,미국,미국,
396,베를린 천사의 시,1993.5.15,"234,000",0.0%,44,1,9,독일,독일,
396,사마리아,2004.3.5,"152,500",0.0%,44,1,2,한국,한국,쇼이스트(주)
398,모두 하고 있습니까?,2004.8.6,"196,000",0.0%,40,1,12,일본,일본,(주)스폰지이엔티
399,범죄의 재구성,2004.4.15,"129,000",0.0%,38,1,1,한국,한국,(주)쇼박스
400,디오스,2002.6.28,"157,000",0.0%,37,1,2,스페인,스페인,필름뱅크(주)
401,...ing,2003.11.28,"178,000",0.0%,36,1,1,한국,한국,(주)튜브엔터테인먼트
401,돌스,2003.10.24,"180,000",0.0%,36,1,6,일본,일본,(주)스폰지이엔티
403,마이 러브,2005.1.21,"174,000",0.0%,28,1,2,스페인,스페인,(주)아펙스 엔터테인먼트
404,아는 여자,2004.6.25,"150,000",0.0%,23,1,9,한국,한국,(주)시네마서비스
404,미션바라바,2002.6.21,"125,000",0.0%,23,1,6,한국,"한국,일본",
406,자토이치,2004.1.30,"110,000",0.0%,22,1,6,일본,일본,인터비스앤파트너스(주)
407,그 여름 가장 조용한 바다,2004.8.13,"105,000",0.0%,21,1,8,일본,일본,(주)스폰지이엔티
408,언더 서스피션,2005.3.2,"120,000",0.0%,20,1,1,미국,미국,영성프로덕션
409,3-4X10월,2004.8.20,"90,000",0.0%,18,1,7,일본,일본,(주)스폰지이엔티
410,800 블렛,2005.3.25,"109,500",0.0%,17,1,3,스페인,스페인,㈜코리아스크린
411,볼링 포 콜럼바인,2003.4.24,"69,000",0.0%,16,1,6,미국,미국,프라임픽쳐스
412,걸스 온 탑2,2005.3.31,"97,500",0.0%,15,1,1,독일,독일,㈜코리아스크린
412,더티댄싱2,2005.4.1,"97,500",0.0%,15,1,1,캐나다,캐나다,(주)마이다스컨텐츠그룹
414,생활의 발견,2002.3.21,"77,000",0.0%,14,1,5,한국,한국,(주)시네마서비스
415,클로즈 콜,,"84,500",0.0%,13,1,7,미국,미국,
415,여자는 남자의 미래다,2004.5.5,"76,000",0.0%,13,1,9,한국,한국,씨제이엔터테인먼트
417,강원도의 힘,1998.4.4,"60,000",0.0%,12,1,5,한국,한국,
418,소녀 검객 아즈미 대혈전,2004.6.25,"55,000",0.0%,11,1,4,일본,일본,(주)스폰지이엔티
419,레이징 헬렌,2005.1.27,"67,000",0.0%,10,1,6,미국,미국,브에나비스타인터내셔널코리아
420,정사,2003.10.31,"45,000",0.0%,9,1,3,프랑스,"프랑스,영국,스페인,독일","(주)스폰지이엔티,스크린조이"
420,오! 수정,2000.5.27,"48,500",0.0%,9,1,4,한국,한국,브에나비스타인터내셔널코리아
422,거미숲,2004.9.3,"51,000",0.0%,8,1,4,한국,한국,영화사청어람(주)
422,돼지가 우물에 빠진 날,1996.5.15,"46,000",0.0%,8,1,4,한국,한국,
424,서바이빙 크리스마스,2004.12.24,"31,500",0.0%,6,1,4,미국,미국,씨제이엔터테인먼트
425,"월래스와 그로밋(단편상영, CGV영화제행사용)",Nov.05,"20,500",0.0%,3,1,4,영국,영국,
425,인어 공주,2004.6.30,"19,500",0.0%,3,1,2,한국,한국,씨제이엔터테인먼트
425,판타스틱 소녀백서,2002.6.21,"15,000",0.0%,3,1,2,영국,영국,시나브로엔터테인먼트(주)
425,검은 물밑에서,2003.2.21,"15,000",0.0%,3,1,4,일본,일본,
425,투 터프 가이즈,2004.12.31,"18,000",0.0%,3,1,2,스페인,스페인,씨네파크
430,알렉스와 엠마,2005.3.3,"13,000",0.0%,2,1,1,미국,미국,코리아픽쳐스(주)
430,트리플 엑스,2002.10.1,"16,000",0.0%,2,1,1,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
430,해리포터와 아즈카반의 죄수,2004.7.16,"14,000",0.0%,2,1,5,미국,미국,워너브러더스 코리아(주)
430,스나이퍼 3,2005.2.24,"11,000",0.0%,2,1,2,미국,미국,소니픽쳐스릴리징코리아
434,나스카 카레이싱3D,2006.3.30,0,0.0%,0,2,6,캐나다,캐나다,씨제이 씨지브이(CJ CGV)(주)
434,여우령,2001.3.3,0,0.0%,0,1,2,일본,일본,
434,"링2(1999년, 일본판)",2000.7.29,0,0.0%,0,1,1,일본,일본,
434,지구를 지켜라,2003.4.4,0,0.0%,0,1,1,한국,한국,씨제이엔터테인먼트
434,허니,2004.3.26,0,0.0%,0,1,1,미국,미국,UIP코리아
434,마다가스카 펭귄들의 크리스마스 미션,,0,0.0%,0,1,2,미국,미국,
434,슈렉2,2004.6.18,0,0.0%,0,1,2,미국,미국,씨제이엔터테인먼트
441,니벨룽겐의 반지,,"-131,000",0.0%,-21,1,4,미국,미국,소니픽쳐스릴리징코리아
합계,,,"780,364,979,467",,"123,352,059","28,032","2,487,627",,,
