순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
508,제3의 사나이,2008.8.9,"1,216,000",0.0%,608,1,12,미국,미국,
510,한여름의 판타지아,2015.6.11,"4,936,400",0.0%,605,2,24,한국,"한국,일본",㈜인디스토리
511,초원의 빛,1972.3.18,"1,206,000",0.0%,603,1,8,미국,미국,
512,안젤리크,2016.1.28,"3,096,000",0.0%,599,5,72,프랑스,프랑스,(주)더블앤조이픽쳐스
513,수색자,,"1,798,000",0.0%,598,1,8,미국,미국,
513,로맨스 빠빠,1960.1.28,"1,196,000",0.0%,598,1,8,한국,한국,
515,표류도,1960.12.17,"1,194,000",0.0%,597,1,9,한국,한국,
516,엘머 갠트리,,"1,156,000",0.0%,593,1,10,미국,미국,
517,나이아가라,,"1,176,000",0.0%,588,1,10,미국,미국,
517,노예 12년,2014.2.27,"2,109,500",0.0%,588,1,12,미국,"미국,영국","판씨네마(주),(주)프레인글로벌"
519,그들은 희생양이다,,"1,758,000",0.0%,586,1,12,미국,미국,
520,아파치요새,1971.5.1,"1,755,000",0.0%,585,1,8,미국,미국,
521,달콤한 인생,,"1,166,000",0.0%,583,1,9,이탈리아,"이탈리아,프랑스",
522,시네마 천국,1990.7.7,"4,338,600",0.0%,581,8,35,프랑스,"프랑스,이탈리아",(주)팝엔터테인먼트
522,청춘의 증언,2015.4.9,"1,894,000",0.0%,581,1,15,영국,영국,판씨네마(주)
524,이창,,"1,159,000",0.0%,577,1,12,미국,미국,
525,웨포나이즈드,,"2,870,000",0.0%,574,1,3,미국,미국,제인앤유
526,원스 어폰 어 타임 인 아메리카,1984.12.10,"4,348,000",0.0%,572,6,27,미국,"미국,이탈리아",(주)프레인글로벌
527,동거의 목적,2016.3.31,"2,975,000",0.0%,571,20,40,한국,한국,(주)제이에이와이이엔터테인먼트
527,개인교수: 심화학습,2016.2.18,"3,688,000",0.0%,571,20,46,한국,한국,(주)소나무픽쳐스
529,겨울로 가는 마차,1982.1.1,"1,138,000",0.0%,569,1,8,한국,한국,
530,젊은 엄마 4,2016.4.28,"2,919,000",0.0%,566,20,20,한국,한국,골든타이드픽처스(주)
531,마담 보바리,2015.12.10,"4,680,600",0.0%,564,4,29,미국,미국,(주)영화사 진진
532,카모메 식당,2007.8.2,"4,385,000",0.0%,563,8,39,일본,일본,"(주)엔케이컨텐츠,스폰지"
533,착한 여비서의 목적,2016.5.20,"2,895,000",0.0%,562,20,22,한국,한국,골든타이드픽처스(주)
534,관음증,2016.2.25,"2,926,000",0.0%,559,20,33,한국,한국,골든타이드픽처스(주)
535,날으는 해병대,,"1,676,000",0.0%,558,1,8,미국,미국,
536,럭키 루크: 전설의 무법자,2016.5.5,"2,816,000",0.0%,557,5,17,프랑스,프랑스,(주)소나무픽쳐스
537,청춘학당2 기생난입야사,2016.3.3,"3,313,000",0.0%,556,20,49,한국,한국,(주)영화사히트
538,사랑을 합시다,,"1,100,000",0.0%,550,1,16,,,
538,나폴리의황금,,"1,658,000",0.0%,550,1,10,이탈리아,이탈리아,
540,지지,,"1,096,000",0.0%,548,1,16,미국,미국,
541,"그 시절, 우리가 좋아했던 소녀",2012.8.22,"4,628,700",0.0%,546,13,25,대만,대만,"씨너스엔터테인먼트(주),㈜미로비젼,(주)박수엔터테인먼트"
542,스포찬 배틀 요괴 대결전,2016.6.23,"4,034,800",0.0%,545,39,115,일본,일본,(주)머스트씨무비릴리징컴퍼니
543,죽음의 사막,,"1,629,000",0.0%,543,1,15,미국,미국,
544,삼손과 데릴라,1974.12.21,"1,040,000",0.0%,530,1,10,미국,미국,
545,젊은엄마 : 디 오리지널,2016.6.23,"2,736,000",0.0%,527,20,39,한국,한국,골든타이드픽처스(주)
545,한말풍운과 민충정공,,"1,054,000",0.0%,527,1,9,한국,한국,
545,해녀,,"1,581,000",0.0%,527,1,12,미국,미국,
548,대부,1973.9.1,"4,470,000",0.0%,526,1,11,미국,미국,
549,애꾸눈 잭,,"1,009,000",0.0%,521,1,9,미국,미국,
549,양귀비 : 왕조의 여인,2016.3.5,"1,969,000",0.0%,521,4,39,중국,중국,(유)조이앤시네마
549,애혼,,"1,563,000",0.0%,521,1,12,미국,,
552,슬픔은 그대 가슴에,1999.5.8,"1,039,000",0.0%,518,1,8,미국,미국,
552,지난 여름 갑자기,,"1,036,000",0.0%,518,1,15,미국,미국,
554,성춘향,1961.1.28,"1,017,000",0.0%,517,1,11,한국,한국,
554,미워도 다시 한번 3,1970.1.1,"1,034,000",0.0%,517,1,8,한국,한국,
556,빌리 엘리어트 뮤지컬 라이브,2014.11.27,"7,655,176",0.0%,513,1,22,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
556,그랑블루 리마스터링 감독판,2013.7.25,"4,038,900",0.0%,513,7,26,프랑스,"프랑스,이탈리아",(주)팝파트너스
556,9월이 오면,,"1,026,000",0.0%,513,1,8,미국,미국,
556,대탈주,,"996,000",0.0%,513,1,6,미국,미국,
560,인공지능 남자친구,2016.6.9,"2,637,000",0.0%,510,20,23,일본,일본,골든타이드픽처스(주)
561,사랑의 변주곡,,"1,527,000",0.0%,509,1,12,프랑스,"프랑스,이탈리아",
562,종각,,"1,016,000",0.0%,508,1,8,한국,한국,
563,데미트리아스,1977.2.18,"1,143,000",0.0%,506,1,21,미국,미국,
564,겨울나그네,1986.4.12,"995,000",0.0%,505,1,12,한국,한국,
565,내시,,"1,002,000",0.0%,501,1,5,한국,한국,
566,모두가 초능력자,,"4,010,000",0.0%,496,10,76,일본,일본,(주)엔케이컨텐츠
567,입영전야,2016.4.5,"3,290,000",0.0%,492,20,46,한국,한국,(주)소나무픽쳐스
568,레옹,1995.2.18,"3,792,100",0.0%,490,8,27,프랑스,프랑스,(주)팝파트너스
568,유황도의 모래,1971.3.17,"1,470,000",0.0%,490,1,8,미국,미국,
570,바탄의 전투,,"1,467,000",0.0%,489,1,10,미국,미국,
571,"파리오페라 발레의 별, 아녜스",2014.12.10,"1,464,000",0.0%,488,1,20,프랑스,프랑스,판씨네마(주)
571,장희빈,,"976,000",0.0%,488,1,8,한국,한국,
573,순애보,,"974,000",0.0%,487,1,8,한국,한국,
574,워락,,"927,000",0.0%,485,1,9,미국,미국,
575,대장 부리바,1973.6.29,"968,000",0.0%,484,1,8,미국,미국,
575,등산의 목적,2016.3.3,"2,507,000",0.0%,484,20,24,한국,한국,주식회사 비엠미디어
577,벙어리 삼룡이,1964-00-00,"966,000",0.0%,483,1,5,한국,한국,
577,너는 내 운명,1980.3.28,"966,000",0.0%,483,1,11,한국,한국,
579,러브 앤 머시,2015.7.30,"1,786,200",0.0%,479,1,19,미국,미국,판씨네마(주)
580,불온한 당신,,"2,790,000",0.0%,478,1,13,한국,한국,움
581,알바생들,2016.4.28,"2,409,000",0.0%,475,20,24,한국,한국,(주)나우콘텐츠
581,엘 꼰도르 빠사,2016.2.27,"3,278,200",0.0%,475,6,186,한국,한국,와이드 릴리즈(주)
581,회색 양복을 입은 사나이,,"1,171,000",0.0%,475,1,9,미국,미국,
584,분노의 포도,,"946,000",0.0%,473,1,6,미국,미국,
585,마지막 찻잔,1979.7.6,"936,000",0.0%,468,1,8,한국,한국,
586,성난 파도,,"1,401,000",0.0%,467,1,15,미국,미국,
586,대원군,,"949,000",0.0%,467,1,4,한국,한국,
588,하프,2016.1.21,"3,755,200",0.0%,466,9,94,한국,한국,(주)인디플러그
589,로미오와 줄리엣,1996.12.28,"3,487,400",0.0%,464,4,29,미국,미국,"이십세기폭스코리아(주),(주)프레인글로벌"
590,유관순,,"924,000",0.0%,462,1,8,한국,한국,
590,지옥화,1958.4.20,"924,000",0.0%,462,1,15,한국,한국,
590,"가장 따뜻한 색, 블루",2014.1.16,"3,819,900",0.0%,462,3,15,프랑스,프랑스,판씨네마(주)
593,라라미에서 온 사나이,,"922,000",0.0%,461,1,6,미국,미국,
593,젊은 사자들,,"893,000",0.0%,461,1,6,미국,미국,
595,황진이,1986.9.18,"918,000",0.0%,459,1,8,한국,한국,
595,리오 그란데,,"1,377,000",0.0%,459,1,6,미국,미국,
597,존 웨인의 진주만,,"1,374,000",0.0%,458,1,6,미국,미국,
597,제15회 미쟝센 단편영화제 희극지왕 2,,"2,731,000",0.0%,458,1,3,한국,한국,
599,나바론 요새,1974.7.20,"883,000",0.0%,455,1,6,미국,"미국,영국",
600,황금시대,2014.10.16,"1,347,000",0.0%,449,1,9,중국,중국,판씨네마(주)
601,얼굴이 아니고 마음입니다,1983.11.19,"879,000",0.0%,448,1,8,한국,한국,
602,육체의 약속,1975.7.26,"894,000",0.0%,446,1,8,한국,한국,
603,아가씨와 건달들,1997.11.15,"890,000",0.0%,445,1,6,미국,미국,
604,쇼처럼 즐거운 인생은 없다,,"886,000",0.0%,443,1,6,미국,미국,
604,바그다드의 도둑,,"857,000",0.0%,443,1,12,영국,"영국,미국",
606,마탄의 사수,,"10,482,500",0.0%,436,9,30,독일,독일,(주)케빈앤컴퍼니
607,이별,1973.9.11,"868,000",0.0%,434,1,5,한국,한국,
608,애수의 샌프란시스코,1975.3.28,"850,000",0.0%,432,1,9,한국,한국,
609,착한자매,,"2,100,000",0.0%,431,2,10,일본,일본,
610,황야의 바람,,"1,287,000",0.0%,429,1,10,미국,미국,
611,청춘무정,,"856,000",0.0%,428,1,8,한국,한국,
611,하트 오브 더 씨,2015.12.3,"3,424,000",0.0%,428,1,2,미국,미국,워너브러더스 코리아(주)
613,실버라이닝 플레이북,2013.2.14,"3,296,000",0.0%,427,13,26,미국,미국,(주)나이너스엔터테인먼트
614,영웅본색 2,1988.7.22,"3,754,500",0.0%,426,10,87,홍콩,홍콩,(유)조이앤시네마
614,프리덤,2015.11.19,"2,008,000",0.0%,426,3,49,미국,미국,(주)씨타마운틴픽쳐스
616,검은 사제들,2015.11.5,"2,550,000",0.0%,425,5,17,한국,한국,씨제이이앤엠(주)
617,허삼관,2015.1.14,"1,272,000",0.0%,424,1,16,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
618,노인을 위한 나라는 없다,2008.2.21,"3,594,000",0.0%,423,2,10,미국,미국,씨제이엔터테인먼트
619,"금지된 섹스, 달콤한 복수",2016.1.14,"2,334,000",0.0%,422,21,44,한국,한국,(주)케이알씨지
620,라이엇,,"2,100,000",0.0%,420,1,3,미국,미국,제인앤유
620,론 레인저,2013.7.4,"854,000",0.0%,420,1,12,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
622,존 웨인의 약탈자,,"1,251,000",0.0%,417,1,7,미국,미국,
623,록키 호러 픽쳐 쇼,1998.6.20,"2,909,000",0.0%,416,2,4,미국,"미국,영국",
623,물랑루즈,2001.10.26,"3,180,700",0.0%,416,2,34,미국,미국,"(주)프레인글로벌,이십세기폭스필름코퍼레이션"
623,호수의 이방인,,"3,495,500",0.0%,416,3,11,프랑스,프랑스,(주)영화사 진진
623,무법지대,,"802,000",0.0%,416,1,12,미국,미국,
627,러브,,"4,216,500",0.0%,415,3,10,프랑스,프랑스,
627,탐정사무소 - 사랑과 전쟁,2016.5.13,"2,097,000",0.0%,415,20,23,한국,한국,(주)나우콘텐츠
629,자매의 화원,,"826,000",0.0%,413,1,8,,,
629,마일드 앤 러블리,2016.6.30,"2,297,000",0.0%,413,4,41,미국,미국,알토미디어(주)
631,리버티 밸런스를 쏜 사나이,,"1,238,000",0.0%,412,1,8,미국,미국,
632,핀치 콘티니의 정원,2016.3.3,"2,968,000",0.0%,411,1,27,이탈리아,"이탈리아,독일",㈜영화사 백두대간
633,롯폰기 스캔들,,"2,001,000",0.0%,410,2,10,일본,일본,
634,노틀담의 꼽추,1971.7.31,"790,000",0.0%,409,1,9,프랑스,프랑스,
634,300 스파르탄,,"780,000",0.0%,409,1,12,미국,미국,
636,로맨스그레이,,"816,000",0.0%,408,1,4,한국,한국,
637,이유없는 반항,1971.3.26,"784,000",0.0%,401,1,9,미국,미국,
637,아이스 에이지: 지구 대충돌,2016.7.20,"3,609,000",0.0%,401,1,1,미국,미국,이십세기폭스코리아(주)
639,야한 누나들,2016.2.11,"2,102,000",0.0%,400,20,40,한국,한국,(주)에이블엔터테인먼트
640,대황원,,"796,000",0.0%,398,1,15,미국,미국,
640,3인의 난폭한 사람들,,"765,000",0.0%,398,1,9,미국,미국,
642,타이밍,2015.12.10,"2,928,700",0.0%,397,5,98,한국,한국,(주)스톰픽쳐스코리아
643,라보엠,2014.12.20,"4,015,000",0.0%,396,1,3,독일,독일,(주)쓰리캣프로덕션
644,맛있는 만남,2016.2.29,"2,064,000",0.0%,394,18,44,한국,한국,(주)케이알씨지
645,감독 미카엘 하네케,2016.2.25,"3,028,200",0.0%,392,8,64,오스트리아,"오스트리아,프랑스",THE 픽쳐스
646,야한밤 심야극장,2016.2.25,"1,964,000",0.0%,386,20,46,한국,한국,(주)케이알씨지
647,아파치,,"770,000",0.0%,385,1,15,미국,미국,
648,리스본행 야간열차,2014.6.5,"2,851,500",0.0%,384,5,10,독일,"독일,스위스,포르투갈",(주)나이너스엔터테인먼트
649,뜨거운 이웃,2016.1.28,"2,020,000",0.0%,382,20,42,한국,한국,(주)케이알씨지
649,천국의 열쇠,,"764,000",0.0%,382,1,6,미국,미국,
651,성공의 달콤한 향기,,"737,000",0.0%,380,1,12,미국,미국,
652,케인호의 반란,,"756,000",0.0%,378,1,18,미국,미국,
653,여자의 일생,1993.5.28,"740,000",0.0%,377,1,6,한국,한국,
654,제15회 미쟝센 단편영화제 4만번의 구타 2,,"2,246,000",0.0%,376,1,3,한국,한국,
654,불타는 전장,,"731,000",0.0%,376,1,6,미국,미국,
654,성의,1986.12.31,"752,000",0.0%,376,1,6,미국,미국,
657,크림슨 피크,2015.11.25,"2,768,000",0.0%,372,1,8,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
658,아프리카의 여왕,,"719,000",0.0%,371,1,12,미국,미국,
659,시간 여행자의 아내,2009.10.28,"3,206,100",0.0%,370,5,11,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
660,벨벳 골드마인,1999.8.28,"3,113,500",0.0%,367,1,9,영국,"영국,미국",(주)엔케이컨텐츠
660,3월 단편 상상극장-류혜영을 보라,,"2,926,200",0.0%,367,1,5,한국,한국,
662,모감보,,"733,000",0.0%,365,1,16,미국,미국,
662,자유연애시대,2016.2.4,"1,960,000",0.0%,365,20,25,한국,한국,(주)케이알씨지
664,폭스캐처,2015.2.5,"2,879,000",0.0%,364,1,2,미국,미국,그린나래미디어(주)
665,족구왕,2014.8.21,"2,779,000",0.0%,360,2,50,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
666,자니 기타,,"695,000",0.0%,359,1,12,미국,미국,
667,제15회 미쟝센 단편영화제 사랑에 관한 짧은 필름2,,"2,131,500",0.0%,358,1,3,한국,한국,
668,리차드 3세,,"714,000",0.0%,357,1,4,영국,영국,
668,소림사 무림탐정 : 황제의 옥패,2016.4.7,"1,785,000",0.0%,357,6,32,중국,중국,(주)케이알씨지
670,제15회 미쟝센 단편영화제 식스 센스 1,,"2,100,000",0.0%,352,1,3,한국,한국,
671,연산군,1962.1.1,"679,000",0.0%,351,1,6,한국,한국,
671,하녀,1960.11.3,"702,000",0.0%,351,1,12,한국,한국,
673,아라비아의 로렌스,1998.10.24,"698,000",0.0%,349,1,6,영국,영국,
674,미스트리스 아메리카,2015.12.10,"2,761,400",0.0%,347,2,30,미국,미국,이십세기폭스코리아(주)
674,레드,1994.9.17,"2,464,000",0.0%,347,1,9,프랑스,프랑스,
676,아 백범 김구선생,,"692,000",0.0%,346,1,9,한국,한국,
676,사랑아 나는 통곡한다,,"692,000",0.0%,346,1,6,미국,미국,
678,80일간의 세계일주,,"666,000",0.0%,345,1,6,미국,미국,
679,레전드,2015.12.10,"3,096,000",0.0%,344,2,3,프랑스,"프랑스,영국",(주)이수C&E
679,다정불심,,"688,000",0.0%,344,1,5,한국,한국,
679,세상의 끝에서 커피 한잔,2015.11.5,"3,014,000",0.0%,344,2,25,일본,"일본,대만",(주)도키엔터테인먼트
682,제15회 미쟝센 단편영화제 사랑에 관한 짧은 필름 3,,"2,042,500",0.0%,343,1,3,한국,한국,
683,흑룡강,1976.10.9,"664,000",0.0%,342,1,12,한국,한국,
684,공포의 보수,,"680,000",0.0%,340,1,12,미국,미국,
685,친애하는 지도자동지께,2015.12.31,"2,133,000",0.0%,338,3,24,한국,한국,이상우 필름
686,제15회 미쟝센 단편영화제 희극지왕 1,,"2,008,000",0.0%,336,1,3,한국,한국,
687,맹진사댁 경사,,"652,000",0.0%,334,1,8,,,
687,전송가,,"647,000",0.0%,334,1,9,미국,미국,
689,블루 스틸,,"999,000",0.0%,333,1,11,미국,미국,
690,위선자들: 감독판,2016.4.21,"1,702,000",0.0%,332,20,20,한국,한국,"THE 픽쳐스,(주)씨타마운틴픽쳐스"
691,지저스 크라이스트 슈퍼스타,,"1,940,850",0.0%,331,2,3,미국,미국,
691,여로,,"662,000",0.0%,331,1,6,미국,미국,
693,킹콩,,"698,000",0.0%,330,1,12,미국,미국,
694,OK 목장의 결투,,"629,000",0.0%,328,1,6,미국,미국,
695,허클베리 핀의 모험,,"632,000",0.0%,326,1,12,미국,미국,
695,쌀,,"652,000",0.0%,326,1,4,한국,한국,
697,나이트 크롤러,2015.2.26,"2,550,000",0.0%,324,1,2,미국,미국,(주)스톰픽쳐스코리아
698,오드리 헵번의 파계,,"619,000",0.0%,321,1,9,미국,미국,
698,부러진 화살,2012.1.18,"667,000",0.0%,321,1,12,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
698,엔조이닷컴,2016.4.28,"1,694,000",0.0%,321,20,20,한국,한국,(주)라이크 콘텐츠
698,제15회 미쟝센 단편영화제 비정성시2,,"1,919,500",0.0%,321,1,3,한국,한국,
698,전함 슈퍼호의 최후,,"610,000",0.0%,321,1,6,영국,영국,
703,가방을 든 여인,,"2,266,000",0.0%,320,1,5,이탈리아,"이탈리아,프랑스",
704,사도,2015.9.16,"1,987,000",0.0%,317,1,5,한국,한국,(주)쇼박스
705,소돔과 고모라,1974.4.25,"626,000",0.0%,313,1,6,미국,"미국,이탈리아,프랑스",
706,제15회 미쟝센 단편영화제 비정성시4,,"1,862,000",0.0%,312,1,3,한국,한국,
707,셰인,,"622,000",0.0%,311,1,12,미국,미국,
707,여배우 섹스 스캔들,2016.3.9,"1,657,000",0.0%,311,20,21,한국,한국,(주)케이알씨지
709,아이돌 섹스 스캔들,2016.3.16,"1,680,000",0.0%,309,19,20,한국,한국,(주)케이알씨지
709,마야,2014.9.4,"1,545,000",0.0%,309,3,14,독일,"독일,호주",(주)박수엔터테인먼트
711,노 홈 무비,,"2,201,000",0.0%,308,1,3,벨기에,"벨기에,프랑스",
712,우정어린 설복,,"614,000",0.0%,307,1,12,미국,미국,
712,북북서로 진로를 돌려라,,"614,000",0.0%,307,1,9,미국,미국,
712,파리오페라발레 갈라쇼,2015.5.2,"3,558,000",0.0%,307,12,12,프랑스,프랑스,에스디시코리아 주식회사
715,제3의앵글 : 형형색색대만전,,"1,830,000",0.0%,305,1,2,대만,대만,
715,열정같은소리하고있네,2015.11.25,"2,440,000",0.0%,305,1,2,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
717,내일을 위한 시간,2015.1.1,"2,432,000",0.0%,304,1,1,벨기에,"벨기에,프랑스,이탈리아",그린나래미디어(주)
718,타이타닉의 최후,,"604,000",0.0%,302,1,15,미국,미국,
718,여자전쟁: 비열한 거래,2016.6.16,"1,604,000",0.0%,302,21,22,한국,한국,TCO(주)더콘텐츠온
718,로베르토의 특별한 일주일,2016.4.7,"2,296,500",0.0%,302,14,71,아르헨티나,아르헨티나,크리스리픽쳐스인터내셔널(주)
721,허공에의 질주,,"2,265,000",0.0%,301,1,3,미국,미국,
721,탐욕,2016.5.12,"1,555,000",0.0%,301,20,20,한국,한국,주식회사 루믹스미디어
721,애마부인 2016,2016.6.14,"1,598,000",0.0%,301,21,21,한국,한국,드림로드
721,맨발의 백작부인,,"602,000",0.0%,301,1,9,미국,미국,
725,형님 아내,2016.5.3,"1,555,000",0.0%,300,19,19,한국,한국,이돌영화사
725,살로메,,"600,000",0.0%,300,1,15,미국,미국,
725,1944,2015.12.23,"1,500,000",0.0%,300,1,5,에스토니아,"에스토니아,핀란드",(주)소나무픽쳐스
728,수상한 그녀,2014.1.22,"1,192,000",0.0%,298,1,1,한국,한국,씨제이이앤엠(주)
728,제15회 미쟝센 단편영화제 사랑에 관한 짧은 필름1,,"1,775,000",0.0%,298,1,3,한국,한국,
728,그놈이다,2015.10.28,"2,384,000",0.0%,298,1,1,한국,한국,CGV아트하우스
731,노다지,,"578,000",0.0%,296,1,6,,,
731,우리 지금 할래,2016.4.20,"1,543,000",0.0%,296,20,22,한국,한국,(주)케이알씨지
733,잠 못 이루는 섹스 2,2016.5.18,"1,537,000",0.0%,295,20,21,한국,한국,(주)케이알씨지
733,캘린더걸,2016.4.7,"1,598,000",0.0%,295,20,20,한국,한국,(주)유비네트워크
733,고양이 사무라이 2,2016.3.10,"2,319,500",0.0%,295,8,53,일본,일본,(주)영화사 안다미로
733,오클라호마,,"590,000",0.0%,295,1,4,미국,미국,
737,잔느 딜망,2008.5.9,"2,078,000",0.0%,294,1,3,프랑스,프랑스,
737,호프만 이야기,,"2,061,000",0.0%,294,1,3,영국,영국,
737,그빨로,2016.6.3,"1,573,000",0.0%,294,20,55,한국,한국,THE 픽쳐스
740,절해의 폭풍,,"887,000",0.0%,293,1,8,미국,미국,
740,맛있는 떡,2016.4.27,"1,525,000",0.0%,293,20,20,한국,한국,(주)케이알씨지
742,브레이브 하트,1995.6.17,"589,000",0.0%,292,1,9,미국,미국,
743,주말부부,2016.7.8,"1,540,000",0.0%,291,21,21,한국,한국,
743,여자 전쟁: 봉천동 혈투,2016.7.14,"1,534,000",0.0%,291,21,21,한국,한국,TCO(주)더콘텐츠온
745,마술피리,,"1,305,000",0.0%,290,1,1,한국,한국,
745,명성황후,,"1,305,000",0.0%,290,1,1,한국,한국,
747,고백할 수 없는,2016.3.31,"2,115,000",0.0%,288,3,43,한국,한국,하준사
748,왕중왕,,"574,000",0.0%,287,1,6,미국,미국,
748,이민자,2015.9.3,"2,296,000",0.0%,287,1,1,미국,미국,주식회사 씨네룩스
750,길다,,"582,000",0.0%,286,1,12,미국,미국,
751,철도원,2000.2.4,"1,569,000",0.0%,285,7,23,일본,일본,
751,카우보이 비밥-천국의문,2003.10.3,"2,829,100",0.0%,285,1,2,일본,일본,콜럼비아트라이스타㈜
751,콰이강의 다리,1981.4.10,"546,000",0.0%,285,1,4,미국,미국,
751,P.S. 걸,2016.2.4,"1,633,000",0.0%,285,21,34,한국,한국,전망 PRODUCTION
755,이수,,"568,000",0.0%,284,1,7,프랑스,"프랑스,미국",
755,서칭 포 슈가맨,2012.10.11,"944,000",0.0%,284,1,20,스웨덴,"스웨덴,영국",판씨네마(주)
755,사랑은 없다,,"2,272,000",0.0%,284,1,1,한국,한국,제인앤유
758,옆집 누나,2016.5.12,"1,465,000",0.0%,283,20,20,한국,한국,(주)케이알씨지
758,4월 단편 상상극장-박정민 헤는 밤,,"2,263,000",0.0%,283,1,5,한국,한국,
760,해밀턴 부인,,"564,000",0.0%,282,1,11,영국,영국,
760,모던 발레 스페셜,2016.4.26,"4,150,000",0.0%,282,12,73,프랑스,프랑스,에스디시코리아 주식회사
760,친구 누나,2016.3.10,"1,593,000",0.0%,282,21,30,한국,한국,(주)영화사 사계절
760,밤과 낮,,"1,947,000",0.0%,282,1,3,프랑스,"프랑스,벨기에,스위스",
764,미션,1986.12.24,"562,000",0.0%,281,1,6,영국,영국,
764,흑인 오르페,,"547,000",0.0%,281,1,12,브라질,"브라질,프랑스,이탈리아",
764,잠 못 이루는 섹스,2016.3.31,"1,495,000",0.0%,281,19,19,한국,한국,(주)케이알씨지
767,블루 재스민,2013.9.25,"2,284,000",0.0%,279,2,5,미국,미국,(주)인벤트스톤
767,아들,2004.2.20,"1,884,000",0.0%,279,1,6,프랑스,"프랑스,벨기에",(주)동숭아트센터
769,제15회 미쟝센 단편영화제 비정성시3,,"1,656,000",0.0%,277,1,3,한국,한국,
770,마지막 레슨,,"1,929,000",0.0%,276,1,3,프랑스,프랑스,
771,썰만화,2016.2.25,"1,571,000",0.0%,275,21,34,한국,한국,TCO(주)더콘텐츠온
772,SICAF2016 경쟁: 학생 1,,"1,558,000",0.0%,274,1,2,기타,기타,
773,더 울프 오브 월스트리트,2014.1.9,"1,847,500",0.0%,273,2,13,미국,미국,주식회사 우리네트웍스
773,악인이여 지옥행 열차를 타라,1977.1.28,"531,000",0.0%,273,1,8,한국,한국,
773,"연애의 발동 : 상해 여자, 부산 남자",2016.6.2,"2,162,000",0.0%,273,8,48,한국,"한국,중국",(주)케이알씨지
773,누나 친구,2016.1.21,"1,545,000",0.0%,273,21,30,한국,한국,(주)영화사 사계절
773,위대한 카루소,,"556,000",0.0%,273,1,12,미국,미국,
778,정사 : 결혼 말고 연애,2016.4.19,"1,514,000",0.0%,272,20,21,한국,한국,(주)영화사 사계절
779,SICAF2016 경쟁: 단편 2,,"1,625,000",0.0%,271,1,2,기타,기타,
780,존 휴스턴 회고전-용서받지 못할 자,,"540,000",0.0%,270,1,6,미국,미국,
780,타임머신,,"522,000",0.0%,270,1,11,,,
782,화이트,1994.6.18,"2,063,000",0.0%,268,1,9,프랑스,프랑스,
783,버스정류장,,"510,000",0.0%,267,1,12,미국,미국,
783,다윗과 밧세바,,"534,000",0.0%,267,1,8,미국,미국,
785,일어서는 인간,2016.3.27,"1,651,600",0.0%,265,6,109,한국,한국,보리와 오디 영화사
785,메디슨카운티의 다리,1995.9.23,"745,000",0.0%,265,1,6,미국,미국,
787,제15회 미쟝센 단편영화제 비정성시1,,"1,581,500",0.0%,264,1,3,한국,한국,
788,이웃동서,2016.5.16,"1,408,000",0.0%,263,21,21,한국,한국,전망 PRODUCTION
789,남녀의 궁합,2016.5.19,"1,404,000",0.0%,262,20,20,한국,한국,(주)영화사 사계절
790,혈과사,,"522,000",0.0%,261,1,6,미국,미국,
791,감출 수 없는 본능-몰카,2016.6.9,"1,382,000",0.0%,260,20,21,한국,한국,모비딕엔터테인먼트(주)
792,레미제라블,2012.12.19,"2,439,500",0.0%,259,2,15,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
792,제15회 미쟝센 단편영화제 식스 센스 2,,"1,550,000",0.0%,259,1,3,한국,한국,
792,베티블루 37.2 디오리지널,2016.7.28,"1,598,000",0.0%,259,5,8,프랑스,프랑스,(주)디스테이션
795,로빈 훗의 모험,,"492,000",0.0%,256,1,8,미국,미국,
796,피아노의 숲,2008.10.30,"1,832,000",0.0%,255,4,33,일본,일본,"(주)이모션픽처스,THE 픽쳐스"
797,산,,"508,000",0.0%,254,1,6,미국,미국,
798,타부-새누나,2016.6.16,"1,327,000",0.0%,253,20,21,한국,한국,(주)콘텐츠윙
799,블랙스톤,2016.3.28,"1,472,600",0.0%,252,6,117,한국,"한국,프랑스",테디베어 필름
799,휴먼 캐피탈,,"1,537,000",0.0%,252,1,3,이탈리아,"이탈리아,프랑스",
799,외도,,"1,330,000",0.0%,252,20,20,한국,한국,㈜리필름
802,12인의 하숙생,1979.1.16,"500,000",0.0%,250,1,12,한국,한국,
803,SICAF2016 경쟁 : 단편 1,,"1,490,000",0.0%,248,1,2,기타,기타,
804,명탐정 필립,,"494,000",0.0%,247,1,15,,,
804,특급 비밀,,"1,789,000",0.0%,247,1,3,미국,미국,
804,쿵푸 팬더,2008.6.5,"1,224,000",0.0%,247,10,27,미국,미국,씨제이엔터테인먼트
807,[인디포럼2016] 신작06 그 남자 그 여자의 사정,,"1,462,000",0.0%,246,1,2,한국,한국,
